ID,ecozone,gender,reproduction,embryo
Anthus_spragueii,T,D,O,T
Motacilla_aguimp,T,D,O,T
Motacilla_alba,T,D,O,T
Motacilla_citreola,T,D,O,T
Motacilla_clara,T,D,O,T
Motacilla_flava,T,D,O,T
Acanthis_flammea,T,D,O,T
Acanthis_hornemanni,T,D,O,T
Carduelis_carduelis,T,D,O,T
Chlorodrepanis_flava,T,D,O,T
Chlorodrepanis_virens,T,D,O,T
Himatione_sanguinea,T,D,O,T
Loxioides_bailleui,T,D,O,T
Loxops_coccineus,T,D,O,T
Magumma_parva,T,D,O,T
Paroreomyza_montana,T,D,O,T
Telespiza_cantans,T,D,O,T
Euphonia_hirundinacea,T,D,O,T
Haemorhous_mexicanus,T,D,O,T
Leucosticte_australis,T,D,O,T
Leucosticte_tephrocotis,T,D,O,T
Pinicola_enucleator,T,D,O,T
Serinus_canaria,T,D,O,T
Spinus_pinus,T,D,O,T
Spinus_tristis,T,D,O,T
Calcarius_lapponicus,T,D,O,T
Calcarius_ornatus,T,D,O,T
Calcarius_pictus,T,D,O,T
Plectrophenax_nivalis,T,D,O,T
Rhynchophanes_mccownii,T,D,O,T
Emberiza_calandra,T,D,O,T
Emberiza_citrinella,T,D,O,T
Ammodramus_savannarum,T,D,O,T
Cardinalis_cardinalis,T,D,O,T
Chlorothraupis_carmioli,T,D,O,T
Passerina_amoena,T,D,O,T
Passerina_ciris,T,D,O,T
Passerina_cyanea,T,D,O,T
Pheucticus_ludovicianus,T,D,O,T
Pheucticus_melanocephalus,T,D,O,T
Piranga_olivacea,T,D,O,T
Piranga_rubra,T,D,O,T
Spiza_americana,T,D,O,T
Chlorochrysa_nitidissima,T,D,O,T
Chlorochrysa_calliparaea,T,D,O,T
Cypsnagra_hirundinacea,T,D,O,T
Diuca_diuca,T,D,O,T
Emberizoides_ypiranganus,T,D,O,T
Geospiza_conirostris,T,D,O,T
Geospiza_fortis,T,D,O,T
Geospiza_scandens,T,D,O,T
Lanio_versicolor,T,D,O,T
Microspingus_torquatus,T,D,O,T
Poospiza_ornata,T,D,O,T
Sporophila_beltoni,T,D,O,T
Sporophila_corvina,T,D,O,T
Sporophila_plumbea,T,D,O,T
Tangara_parzudakii,T,D,O,T
Tersina_viridis,T,D,O,T
Thraupis_episcopus,T,D,O,T
Ammospiza_caudacuta,T,D,O,T
Ammospiza_leconteii,T,D,O,T
Ammospiza_maritima,T,D,O,T
Arremon_castaneiceps,T,D,O,T
Artemisiospiza_belli,T,D,O,T
Artemisiospiza_nevadensis,T,D,O,T
Atlapetes_latinuchus,T,D,O,T
Atlapetes_melanolaemus,T,D,O,T
Atlapetes_semirufus,T,D,O,T
Calamospiza_melanocorys,T,D,O,T
Centronyx_henslowii,T,D,O,T
Chlorospingus_flavigularis,T,D,O,T
Chondestes_grammacus,T,D,O,T
Junco_hyemalis,T,D,O,T
Junco_phaeonotus,T,D,O,T
Melospiza_lincolnii,T,D,O,T
Melospiza_melodia,T,D,O,T
Melozone_aberti,T,D,O,T
Melozone_crissalis,T,D,O,T
Passerculus_sandwichensis,T,D,O,T
Passerella_iliaca,T,D,O,T
Peucaea_aestivalis,T,D,O,T
Peucaea_botterii,T,D,O,T
Peucaea_carpalis,T,D,O,T
Peucaea_cassinii,T,D,O,T
Pipilo_chlorurus,T,D,O,T
Pipilo_erythrophthalmus,T,D,O,T
Pipilo_maculatus,T,D,O,T
Pooecetes_gramineus,T,D,O,T
Spizella_breweri,T,D,O,T
Spizella_pallida,T,D,O,T
Spizella_passerina,T,D,O,T
Spizella_pusilla,T,D,O,T
Spizelloides_arborea,T,D,O,T
Zonotrichia_albicollis,T,D,O,T
Zonotrichia_atricapilla,T,D,O,T
Zonotrichia_capensis,T,D,O,T
Zonotrichia_leucophrys,T,D,O,T
Zonotrichia_querula,T,D,O,T
Basileuterus_tristriatus,T,D,O,T
Geothlypis_formosa,T,D,O,T
Geothlypis_trichas,T,D,O,T
Leiothlypis_peregrina,T,D,O,T
Myioborus_miniatus,T,D,O,T
Myioborus_pictus,T,D,O,T
Parkesia_motacilla,T,D,O,T
Parkesia_noveboracensis,T,D,O,T
Protonotaria_citrea,T,D,O,T
Seiurus_aurocapilla,T,D,O,T
Setophaga_aestiva,T,D,O,T
Setophaga_caerulescens,T,D,O,T
Setophaga_citrina,T,D,O,T
Setophaga_discolor,T,D,O,T
Setophaga_kirtlandii,T,D,O,T
Setophaga_ruticilla,T,D,O,T
Setophaga_petechia,T,D,O,T
Setophaga_striata,T,D,O,T
Setophaga_townsendi,T,D,O,T
Setophaga_virens,T,D,O,T
Vermivora_cyanoptera,T,D,O,T
Icteria_virens,T,D,O,T
Agelaioides_badius,T,D,O,T
Agelaius_phoeniceus,T,D,O,T
Amblyramphus_holosericeus,T,D,O,T
Dolichonyx_oryzivorus,T,D,O,T
Euphagus_cyanocephalus,T,D,O,T
Hypopyrrhus_pyrohypogaster,T,D,O,T
Icterus_galbula,T,D,O,T
Icterus_parisorum,T,D,O,T
Molothrus_aeneus,T,D,O,T
Molothrus_ater,T,D,O,T
Molothrus_bonariensis,T,D,O,T
Molothrus_rufoaxillaris,T,D,O,T
Pseudoleistes_virescens,T,D,O,T
Quiscalus_major,T,D,O,T
Quiscalus_mexicanus,T,D,O,T
Quiscalus_quiscula,T,D,O,T
Sturnella_magna,T,D,O,T
Sturnella_neglecta,T,D,O,T
Xanthocephalus_xanthocephalus,T,D,O,T
Ornithorhynchus_anatinus,T,D,O,T
Tachyglossus_aculeatus,T,D,O,T
Caluromys_philander,T,D,O,T
Didelphis_virginiana,T,D,O,T
Monodelphis_domestica,T,D,O,T
Dasyurus_viverrinus,T,D,O,T
Sarcophilus_harrisii,T,D,O,T
Antechinus_flavipes,T,D,O,T
Phascogale_calura,T,D,O,T
Planigale_tenuirostris,T,D,O,T
Perameles_nasuta,T,D,O,T
Isoodon_macrourus,T,D,O,T
Phascolarctos_cinereus,T,D,O,T
Trichosurus_vulpecula,T,D,O,T
Tarsipes_rostratus,T,D,O,T
Petaurus_breviceps,T,D,O,T
Petaurus_norfolcensis,T,D,O,T
Pseudocheirus_peregrinus,T,D,O,T
Acrobates_pygmaeus,T,D,O,T
Lagostrophus_fasciatus,T,D,O,T
Lagorchestes_conspicillatus,T,D,O,T
Lagorchestes_hirsutus,T,D,O,T
Macropus_agilis,T,D,O,T
Macropus_antilopinus,T,D,O,T
Macropus_eugenii,T,D,O,T
Macropus_fuliginosus,T,D,O,T
Macropus_giganteus,T,D,O,T
Macropus_parma,T,D,O,T
Macropus_robustus,T,D,O,T
Macropus_rufogriseus,T,D,O,T
Macropus_rufus,T,D,O,T
Onychogalea_fraenata,T,D,O,T
Petrogale_xanthopus,T,D,O,T
Setonix_brachyurus,T,D,O,T
Wallabia_bicolor,T,D,O,T
Thylogale_billardierii,T,D,O,T
Bettongia_lesueur,T,D,O,T
Potorous_tridactylus,T,D,O,T
Choloepus_didactylus,T,D,O,T
Myrmecophaga_tridactyla,T,D,O,T
Tamandua_mexicana,T,D,O,T
Chaetophractus_villosus,T,D,O,T
Tolypeutes_matacus,T,D,O,T
Dasypus_novemcinctus,T,D,O,T
Dasypus_septemcinctus,T,D,O,T
Orycteropus_afer,T,D,O,T
Macroscelides_proboscideus,T,D,O,T
Elephantulus_rufescens,T,D,O,T
Echinops_telfairi,T,D,O,T
Hemicentetes_semispinosus,T,D,O,T
Microgale_dobsoni,T,D,O,T
Microgale_talazaci,T,D,O,T
Setifer_setosus,T,D,O,T
Tenrec_ecaudatus,T,D,O,T
Loxodonta_africana,T,D,O,T
Elephas_maximus,T,D,O,T
Trichechus_inunguis,T,D,O,F
Trichechus_manatus,M,D,O,M
Dugong_dugon,M,D,O,M
Hydrodamalis_gigas,M,D,O,M
Dendrohyrax_dorsalis,T,D,O,T
Procavia_capensis,T,D,O,T
Crocidura_fuscomurina,T,D,O,T
Crocidura_russula,T,D,O,T
Crocidura_suaveolens,T,D,O,T
Suncus_etruscus,T,D,O,T
Suncus_murinus,T,D,O,T
Diplomesodon_pulchellum,T,D,O,T
Blarina_brevicauda,T,D,O,T
Cryptotis_parva,T,D,O,T
Neomys_fodiens,T,D,O,T
Sorex_araneus,T,D,O,T
Sorex_cinereus,T,D,O,T
Sorex_minutus,T,D,O,T
Condylura_cristata,T,D,O,T
Parascalops_breweri,T,D,O,T
Scalopus_aquaticus,T,D,O,T
Talpa_europaea,T,D,O,T
Talpa_occidentalis,T,D,O,T
Desmana_moschata,T,D,O,T
Galemys_pyrenaicus,T,D,O,T
Erinaceus_europaeus,T,D,O,T
Atelerix_albiventris,T,D,O,T
Cynopterus_sphinx,T,D,O,T
Penthetor_lucasi,T,D,O,T
Eidolon_dupreanum,T,D,O,T
Eidolon_helvum,T,D,O,T
Pteropus_alecto,T,D,O,T
Pteropus_poliocephalus,T,D,O,T
Pteropus_rufus,T,D,O,T
Rousettus_aegyptiacus,T,D,O,T
Rousettus_leschenaultii,T,D,O,T
Rousettus_madagascariensis,T,D,O,T
Epomops_buettikoferi,T,D,O,T
Micropteropus_pusillus,T,D,O,T
Megaderma_lyra,T,D,O,T
Hipposideros_armiger,T,D,O,T
Hipposideros_cineraceus,T,D,O,T
Hipposideros_larvatus,T,D,O,T
Hipposideros_pomona,T,D,O,T
Hipposideros_speoris,T,D,O,T
Rhinolophus_cornutus,T,D,O,T
Rhinolophus_euryale,T,D,O,T
Rhinolophus_ferrumequinum,T,D,O,T
Rhinolophus_hipposideros,T,D,O,T
Rhinolophus_marshalli,T,D,O,T
Rhinolophus_mehelyi,T,D,O,T
Miniopterus_schreibersii,T,D,O,T
Noctilio_albiventris,T,D,O,T
Mystacina_tuberculata,T,D,O,T
Thyroptera_tricolor,T,D,O,T
Artibeus_watsoni,T,D,O,T
Carollia_perspicillata,T,D,O,T
Desmodus_rotundus,T,D,O,T
Phylloderma_stenops,T,D,O,T
Phyllostomus_hastatus,T,D,O,T
Uroderma_bilobatum,T,D,O,T
Molossus_molossus,T,D,O,T
Tadarida_brasiliensis,T,D,O,T
Coleura_seychellensis,T,D,O,T
Taphozous_longimanus,T,D,O,T
Natalus_mexicanus,T,D,O,T
Myotis_blythii,T,D,O,T
Myotis_capaccinii,T,D,O,T
Myotis_emarginatus,T,D,O,T
Myotis_grisescens,T,D,O,T
Myotis_lucifugus,T,D,O,T
Myotis_macrodactylus,T,D,O,T
Myotis_myotis,T,D,O,T
Myotis_septentrionalis,T,D,O,T
Myotis_thysanodes,T,D,O,T
Myotis_velifer,T,D,O,T
Antrozous_pallidus,T,D,O,T
Eptesicus_fuscus,T,D,O,T
Eptesicus_serotinus,T,D,O,T
Aeorestes_cinereus,T,D,O,T
Nycticeius_humeralis,T,D,O,T
Nyctalus_lasiopterus,T,D,O,T
Nyctalus_noctula,T,D,O,T
Nyctalus_plancyi,T,D,O,T
Pipistrellus_kuhlii,T,D,O,T
Pipistrellus_pipistrellus,T,D,O,T
Pipistrellus_subflavus,T,D,O,T
Pipistrellus_tenuis,T,D,O,T
Corynorhinus_rafinesquii,T,D,O,T
Plecotus_auritus,T,D,O,T
Scotophilus_kuhlii,T,D,O,T
Hypsugo_savii,T,D,O,T
Vespertilio_sinensis,T,D,O,T
Manis_crassicaudata,T,D,O,T
Manis_javanica,T,D,O,T
Manis_pentadactyla,T,D,O,T
Smutsia_gigantea,T,D,O,T
Smutsia_temminckii,T,D,O,T
Phataginus_tetradactyla,T,D,O,T
Phataginus_tricuspis,T,D,O,T
Nandinia_binotata,T,D,O,T
Neofelis_nebulosa,T,D,O,T
Uncia_uncia,T,D,O,T
Panthera_tigris,T,D,O,T
Panthera_tigris_tigris,T,D,O,T
Panthera_pardus,T,D,O,T
Panthera_onca,T,D,O,T
Panthera_leo,T,D,O,T
Catopuma_temminckii,T,D,O,T
Pardofelis_marmorata,T,D,O,T
Caracal_caracal,T,D,O,T
Leptailurus_serval,T,D,O,T
Profelis_aurata,T,D,O,T
Leopardus_pajeros,T,D,O,T
Leopardus_pardalis,T,D,O,T
Leopardus_wiedii,T,D,O,T
Lynx_canadensis,T,D,O,T
Lynx_lynx,T,D,O,T
Lynx_pardinus,T,D,O,T
Lynx_rufus,T,D,O,T
Acinonyx_jubatus,T,D,O,T
Puma_concolor,T,D,O,T
Puma_yagouaroundi,T,D,O,T
Prionailurus_bengalensis,T,D,O,T
Prionailurus_rubiginosus,T,D,O,T
Prionailurus_viverrinus,T,D,O,T
Felis_catus,T,D,O,T
Felis_chaus,T,D,O,T
Felis_manul,T,D,O,T
Felis_margarita,T,D,O,T
Felis_nigripes,T,D,O,T
Felis_silvestris,T,D,O,T
Prionodon_linsang,T,D,O,T
Arctictis_binturong,T,D,O,T
Paradoxurus_hermaphroditus,T,D,O,T
Civettictis_civetta,T,D,O,T
Viverricula_indica,T,D,O,T
Genetta_genetta,T,D,O,T
Crocuta_crocuta,T,D,O,T
Hyaena_brunnea,T,D,O,T
Hyaena_hyaena,T,D,O,T
Atilax_paludinosus,T,D,O,T
Herpestes_javanicus,T,D,O,T
Suricata_suricatta,T,D,O,T
Cryptoprocta_ferox,T,D,O,T
Galidia_elegans,T,D,O,T
Urocyon_cinereoargenteus,T,D,O,T
Canis_aureus,T,D,O,T
Canis_familiaris,T,D,O,T
Canis_latrans,T,D,O,T
Canis_lupus,T,D,O,T
Canis_mesomelas,T,D,O,T
Cuon_alpinus,T,D,O,T
Lycaon_pictus,T,D,O,T
Cerdocyon_thous,T,D,O,T
Chrysocyon_brachyurus,T,D,O,T
Speothos_venaticus,T,D,O,T
Nyctereutes_procyonoides,T,D,O,T
Vulpes_lagopus,T,D,O,T
Vulpes_velox,T,D,O,T
Vulpes_vulpes,T,D,O,T
Vulpes_zerda,T,D,O,T
Ursus_arctos,T,D,O,T
Ursus_arctos_middendorffi,T,D,O,T
Ursus_maritimus,M,D,O,T
Ursus_americanus,T,D,O,T
Ursus_thibetanus,T,D,O,T
Melursus_ursinus,T,D,O,T
Helarctos_malayanus,T,D,O,T
Ailuropoda_melanoleuca,T,D,O,T
Tremarctos_ornatus,T,D,O,T
Ailurus_fulgens,T,D,O,T
Mephitis_mephitis,T,D,O,T
Spilogale_putorius,T,D,O,T
Pteronura_brasiliensis,T,D,O,T
Lontra_canadensis,T,D,O,T
Enhydra_lutris,M,D,O,M
Hydrictis_maculicollis,T,D,O,T
Lutra_lutra,T,D,O,T
Aonyx_cinerea,T,D,O,T
Lutrogale_perspicillata,T,D,O,M
Mustela_erminea,T,D,O,T
Mustela_frenata,T,D,O,T
Mustela_lutreola,T,D,O,T
Mustela_nigripes,T,D,O,T
Mustela_nivalis,T,D,O,T
Mustela_putorius,T,D,O,T
Mustela_vison,T,D,O,T
Galictis_cuja,T,D,O,T
Ictonyx_striatus,T,D,O,T
Poecilogale_albinucha,T,D,O,T
Gulo_gulo,T,D,O,T
Martes_americana,T,D,O,T
Martes_martes,T,D,O,T
Martes_melampus,T,D,O,T
Martes_pennanti,T,D,O,T
Martes_zibellina,T,D,O,T
Eira_barbara,T,D,O,T
Meles_meles,T,D,O,T
Mellivora_capensis,T,D,O,T
Taxidea_taxus,T,D,O,T
Bassariscus_astutus,T,D,O,T
Procyon_lotor,T,D,O,T
Potos_flavus,T,D,O,T
Monachus_monachus,M,D,O,T
Neomonachus_schauinslandi,M,D,O,T
Mirounga_angustirostris,M,D,O,T
Mirounga_leonina,M,D,O,T
Lobodon_carcinophaga,M,D,O,T
Leptonychotes_weddellii,M,D,O,T
Cystophora_cristata,M,D,O,T
Erignathus_barbatus,M,D,O,T
Phoca_largha,M,D,O,T
Phoca_vitulina,M,D,O,T
Pusa_hispida,M,D,O,T
Pusa_sibirica,T,D,O,T
Histriophoca_fasciata,M,D,O,T
Pagophilus_groenlandicus,M,D,O,T
Halichoerus_grypus,M,D,O,T
Arctocephalus_australis,M,D,O,T
Arctocephalus_forsteri,M,D,O,T
Arctocephalus_gazella,M,D,O,T
Arctocephalus_philippii,M,D,O,T
Arctocephalus_pusillus,M,D,O,T
Arctocephalus_tropicalis,M,D,O,T
Callorhinus_ursinus,M,D,O,T
Eumetopias_jubatus,M,D,O,T
Neophoca_cinerea,M,D,O,T
Otaria_flavescens,M,D,O,T
Phocarctos_hookeri,M,D,O,T
Zalophus_californianus,M,D,O,T
Zalophus_wollebaeki,M,D,O,T
Odobenus_rosmarus_rosmarus,M,D,O,T
Odobenus_rosmarus_divergens,M,D,O,T
Equus_africanus_asinus,T,D,O,T
Equus_ferus_caballus,T,D,O,T
Equus_hemionus,T,D,O,T
Equus_quagga,T,D,O,T
Tapirus_terrestris,T,D,O,T
Tapirus_bairdii,T,D,O,T
Tapirus_pinchaque,T,D,O,T
Acrocodia_indica,T,D,O,T
Rhinoceros_unicornis,T,D,O,T
Dicerorhinus_sumatrensis,T,D,O,T
Diceros_bicornis,T,D,O,T
Ceratotherium_simum,T,D,O,T
Camelus_dromedarius,T,D,O,T
Camelus_bactrianus,T,D,O,T
Lama_glama,T,D,O,T
Lama_glama_guanicoe,T,D,O,T
Vicugna_pacos,T,D,O,T
Babyrousa_babyrussa,T,D,O,T
Phacochoerus_aethiopicus,T,D,O,T
Sus_scrofa,T,D,O,T
Pecari_tajacu,T,D,O,T
Monodon_monoceros,M,D,O,M
Delphinapterus_leucas,M,D,O,M
Phocoena_phocoena,M,D,O,M
Phocoenoides_dalli,M,D,O,M
Neophocaena_phocaenoides,M,D,O,M
Delphinus_delphis,M,D,O,M
Lagenodelphis_hosei,M,D,O,M
Sotalia_fluviatilis,M,D,O,M
Sotalia_guianensis,M,D,O,M
Sousa_chinensis,M,D,O,M
Stenella_coeruleoalba,M,D,O,M
Stenella_attenuata,M,D,O,M
Stenella_longirostris,M,D,O,M
Stenella_frontalis,M,D,O,M
Tursiops_truncatus,M,D,O,M
Lissodelphis_borealis,M,D,O,M
Cephalorhynchus_hectori,M,D,O,M
Lagenorhynchus_obscurus,M,D,O,M
Lagenorhynchus_albirostris,M,D,O,M
Feresa_attenuata,M,D,O,M
Globicephala_macrorhynchus,M,D,O,M
Globicephala_melas,M,D,O,M
Grampus_griseus,M,D,O,M
Orcaella_brevirostris,T,D,O,M
Peponocephala_electra,M,D,O,M
Pseudorca_crassidens,M,D,O,M
Steno_bredanensis,M,D,O,M
Orcinus_orca,M,D,O,M
Lipotes_vexillifer,T,D,O,M
Inia_geoffrensis,T,D,O,M
Pontoporia_blainvillei,M,D,O,M
Berardius_bairdii,M,D,O,M
Hyperoodon_ampullatus,M,D,O,M
Mesoplodon_stejnegeri,M,D,O,M
Ziphius_cavirostris,M,D,O,M
Platanista_gangetica,T,D,O,M
Kogia_breviceps,M,D,O,M
Kogia_sima,M,D,O,M
Physeter_macrocephalus,M,D,O,M
Balaenoptera_acutorostrata,M,D,O,M
Balaenoptera_borealis,M,D,O,M
Balaenoptera_edeni,M,D,O,M
Balaenoptera_musculus,M,D,O,M
Balaenoptera_physalus,M,D,O,M
Megaptera_novaeangliae,M,D,O,M
Eschrichtius_robustus,M,D,O,M
Caperea_marginata,M,D,O,M
Eubalaena_australis,M,D,O,M
Eubalaena_glacialis,M,D,O,M
Balaena_mysticetus,M,D,O,M
Hippopotamus_amphibius,T,D,O,F
Hexaprotodon_liberiensis,T,D,O,F
Moschiola_meminna,T,D,O,T
Antilocapra_americana,T,D,O,T
Giraffa_camelopardalis,T,D,O,T
Okapia_johnstoni,T,D,O,T
Cervus_canadensis,T,D,O,T
Cervus_elaphus,T,D,O,T
Cervus_nippon,T,D,O,T
Dama_dama,T,D,O,T
Elaphurus_davidianus,T,D,O,T
Muntiacus_muntjak,T,D,O,T
Muntiacus_reevesi,T,D,O,T
Rusa_timorensis,T,D,O,T
Rusa_unicolor,T,D,O,T
Capreolus_capreolus,T,D,O,T
Rangifer_tarandus,T,D,O,T
Odocoileus_hemionus,T,D,O,T
Odocoileus_virginianus,T,D,O,T
Alces_alces,T,D,O,T
Hydropotes_inermis,T,D,O,T
Moschus_berezovskii,T,D,O,T
Taurotragus_oryx,T,D,O,T
Tragelaphus_strepsiceros,T,D,O,T
Tragelaphus_imberbis,T,D,O,T
Bubalus_bubalis,T,D,O,T
Syncerus_caffer,T,D,O,T
Bison_bonasus,T,D,O,T
Bison_bison,T,D,O,T
Bos_grunniens,T,D,O,T
Bos_mutus,T,D,O,T
Bos_primigenius_Angus,T,D,O,T
Bos_primigenius_Holstein,T,D,O,T
Bos_primigenius_Brahman,T,D,O,T
Gazella_dorcas,T,D,O,T
Gazella_subgutturosa,T,D,O,T
Antidorcas_marsupialis,T,D,O,T
Eudorcas_thomsonii,T,D,O,T
Saiga_tatarica,T,D,O,T
Madoqua_kirkii,T,D,O,T
Cephalophus_dorsalis,T,D,O,T
Cephalophus_niger,T,D,O,T
Cephalophus_rufilatus,T,D,O,T
Cephalophus_sylvicultor,T,D,O,T
Cephalophus_zebra,T,D,O,T
Sylvicapra_grimmia,T,D,O,T
Kobus_kob,T,D,O,T
Pelea_capreolus,T,D,O,T
Redunca_fulvorufula,T,D,O,T
Aepyceros_melampus,T,D,O,T
Ovibos_moschatus,T,D,O,T
Capra_hircus,T,D,O,T
Capra_ibex,T,D,O,T
Ovis_ammon,T,D,O,T
Ovis_aries,T,D,O,T
Ovis_canadensis,T,D,O,T
Capricornis_crispus,T,D,O,T
Oreamnos_americanus,T,D,O,T
Rupicapra_rupicapra,T,D,O,T
Hippotragus_equinus,T,D,O,T
Hippotragus_niger,T,D,O,T
Oryx_leucoryx,T,D,O,T
Addax_nasomaculatus,T,D,O,T
Connochaetes_gnou,T,D,O,T
Connochaetes_taurinus,T,D,O,T
Damaliscus_lunatus,T,D,O,T
Pedetes_capensis,T,D,O,T
Massoutiera_mzabi,T,D,O,T
Ctenodactylus_gundi,T,D,O,T
Ctenodactylus_vali,T,D,O,T
Pectinator_spekei,T,D,O,T
Heterocephalus_glaber,T,D,O,T
Cryptomys_mechowi,T,D,O,T
Cryptomys_hottentotus,T,D,O,T
Cryptomys_damarensis,T,D,O,T
Georychus_capensis,T,D,O,T
Bathyergus_suillus,T,D,O,T
Bathyergus_janetta,T,D,O,T
Hystrix_africaeaustralis,T,D,O,T
Atherurus_africanus,T,D,O,T
Erethizon_dorsatus,T,D,O,T
Chinchilla_lanigera,T,D,O,T
Lagostomus_maximus,T,D,O,T
Cavia_aperea,T,D,O,T
Cavia_porcellus,T,D,O,T
Cavia_tschudii,T,D,O,T
Dolichotis_patagonum,T,D,O,T
Galea_musteloides,T,D,O,T
Hydrochoerus_hydrochaeris,T,D,O,T
Microcavia_australis,T,D,O,T
Dasyprocta_leporina,T,D,O,T
Myoprocta_acouchy,T,D,O,T
Geocapromys_ingrahami,T,D,O,T
Hoplomys_gymnurus,T,D,O,T
Myocastor_coypus,T,D,O,T
Proechimys_semispinosus,T,D,O,T
Thrichomys_apereoides,T,D,O,T
Octodon_degus,T,D,O,T
Aplodontia_rufa,T,D,O,T
Dryomys_nitedula,T,D,O,T
Eliomys_quercinus,T,D,O,T
Glis_glis,T,D,O,T
Muscardinus_avellanarius,T,D,O,T
Sciurus_aberti,T,D,O,T
Sciurus_carolinensis,T,D,O,T
Sciurus_niger,T,D,O,T
Sciurus_vulgaris,T,D,O,T
Tamiasciurus_hudsonicus,T,D,O,T
Glaucomys_volans,T,D,O,T
Glaucomys_sabrinus,T,D,O,T
Funambulus_pennantii,T,D,O,T
Callospermophilus_lateralis,T,D,O,T
Callospermophilus_saturatus,T,D,O,T
Otospermophilus_variegatus,T,D,O,T
Poliocitellus_franklinii,T,D,O,T
Urocitellus_armatus,T,D,O,T
Urocitellus_beldingi,T,D,O,T
Urocitellus_columbianus,T,D,O,T
Urocitellus_elegans,T,D,O,T
Urocitellus_mollis,T,D,O,T
Urocitellus_richardsonii,T,D,O,T
Xerospermophilus_mohavensis,T,D,O,T
Xerospermophilus_tereticaudus,T,D,O,T
Tamias_striatus,T,D,O,T
Tamias_amoenus,T,D,O,T
Tamias_townsendii,T,D,O,T
Neotamias_palmeri,T,D,O,T
Neotamias_panamintinus,T,D,O,T
Neotamias_quadrivittatus,T,D,O,T
Marmota_flaviventris,T,D,O,T
Marmota_marmota,T,D,O,T
Marmota_monax,T,D,O,T
Cynomys_ludovicianus,T,D,O,T
Ammospermophilus_harrisii,T,D,O,T
Ammospermophilus_leucurus,T,D,O,T
Ictidomys_tridecemlineatus,T,D,O,T
Spermophilus_citellus,T,D,O,T
Spermophilus_xanthoprymnus,T,D,O,T
Castor_fiber,T,D,O,T
Geomys_bursarius,T,D,O,T
Thomomys_bottae,T,D,O,T
Thomomys_talpoides,T,D,O,T
Heteromys_desmarestianus,T,D,O,T
Heteromys_pictus,T,D,O,T
Heteromys_salvini,T,D,O,T
Dipodomys_merriami,T,D,O,T
Dipodomys_deserti,T,D,O,T
Dipodomys_heermanni,T,D,O,T
Dipodomys_nitratoides,T,D,O,T
Dipodomys_ordii,T,D,O,T
Dipodomys_spectabilis,T,D,O,T
Dipodomys_stephensi,T,D,O,T
Perognathus_longimembris,T,D,O,T
Chaetodipus_californicus,T,D,O,T
Chaetodipus_formosus,T,D,O,T
Jaculus_jaculus,T,D,O,T
Zapus_hudsonius,T,D,O,T
Napaeozapus_insignis,T,D,O,T
Arvicola_amphibius,T,D,O,T
Microtus_abbreviatus,T,D,O,T
Microtus_agrestis,T,D,O,T
Microtus_arvalis,T,D,O,T
Microtus_cabrerae,T,D,O,T
Microtus_californicus,T,D,O,T
Microtus_guentheri,T,D,O,T
Microtus_miurus,T,D,O,T
Microtus_montanus,T,D,O,T
Microtus_ochrogaster,T,D,O,T
Microtus_oeconomus,T,D,O,T
Microtus_oregoni,T,D,O,T
Microtus_pennsylvanicus,T,D,O,T
Microtus_pinetorum,T,D,O,T
Microtus_richardsoni,T,D,O,T
Microtus_subterraneus,T,D,O,T
Alticola_strelzowi,T,D,O,T
Arborimus_longicaudus,T,D,O,T
Myodes_glareolus,T,D,O,T
Myodes_rufocanus,T,D,O,T
Myodes_rutilus,T,D,O,T
Neofiber_alleni,T,D,O,T
Ondatra_zibethicus,T,D,O,T
Dicrostonyx_groenlandicus,T,D,O,T
Dicrostonyx_nelsoni,T,D,O,T
Dicrostonyx_torquatus,T,D,O,T
Lagurus_lagurus,T,D,O,T
Lemmus_lemmus,T,D,O,T
Lemmus_sibiricus,T,D,O,T
Lemmus_trimucronatus,T,D,O,T
Myopus_schisticolor,T,D,O,T
Synaptomys_cooperi,T,D,O,T
Phenacomys_intermedius,T,D,O,T
Phenacomys_ungava,T,D,O,T
Cricetus_cricetus,T,D,O,T
Mesocricetus_auratus,T,D,O,T
Baiomys_taylori,T,D,O,T
Neotoma_floridana,T,D,O,T
Neotoma_albigula,T,D,O,T
Neotoma_micropus,T,D,O,T
Neotoma_lepida,T,D,O,T
Neotoma_cinerea,T,D,O,T
Ochrotomys_nuttalli,T,D,O,T
Peromyscus_californicus,T,D,O,T
Peromyscus_crinitus,T,D,O,T
Peromyscus_eremicus,T,D,O,T
Peromyscus_gossypinus,T,D,O,T
Peromyscus_interparietalis,T,D,O,T
Peromyscus_leucopus,T,D,O,T
Peromyscus_maniculatus,T,D,O,T
Peromyscus_melanocarpus,T,D,O,T
Peromyscus_mexicanus,T,D,O,T
Peromyscus_polionotus,T,D,O,T
Peromyscus_truei,T,D,O,T
Peromyscus_yucatanicus,T,D,O,T
Reithrodontomys_humulis,T,D,O,T
Onychomys_torridus,T,D,O,T
Onychomys_leucogaster,T,D,O,T
Akodon_azarae,T,D,O,T
Akodon_dolores,T,D,O,T
Akodon_molinae,T,D,O,T
Calomys_callosus,T,D,O,T
Calomys_lepidus,T,D,O,T
Chinchillula_sahamae,T,D,O,T
Nectomys_squamipes,T,D,O,T
Oryzomys_palustris,T,D,O,T
Sigmodon_hispidus,T,D,O,T
